Employee_ID,Employee_Name,Department,Position_ID,Attendance_Period,Scheduled_Working_Days,Present_Days,Approved_Leave_Days,Absent_Days,Unapproved_Absent_Days,Late_Arrivals,Overtime_Hours_Last_30D,Attendance_Percentage,Punctuality_Percentage,Attendance_Score,Attendance_Status,Department_ID,Business_Unit,Organizational_Unit_ID,Work_Location_ID,Cost_Center_ID,Data_As_Of_Date
EMP304,Sana Akhtar,IT,POS-297,Last 90 Days,65,60,4,1,0,4,27,98.5,93.3,97.2,Excellent,DEPARTMENT-007,Technology and Innovation,ORGANIZATIONAL-UNIT-IT-TEAM-02,LOC-HQ,COST-CENTER-IT,2026-08-01
EMP305,Talha Habib,IT,POS-298,Last 90 Days,65,62,3,0,0,0,0,100.0,100.0,100,Excellent,DEPARTMENT-007,Technology and Innovation,ORGANIZATIONAL-UNIT-IT-TEAM-02,LOC-HQ,COST-CENTER-IT,2026-08-01
EMP306,Imran Hameed,IT,POS-299,Last 90 Days,65,61,1,3,0,5,11,95.4,91.8,94.5,Excellent,DEPARTMENT-007,Technology and Innovation,ORGANIZATIONAL-UNIT-IT-TEAM-02,LOC-HQ,COST-CENTER-IT,2026-08-01
EMP307,Omar Habib,IT,POS-300,Last 90 Days,65,62,3,0,0,0,11,100.0,100.0,100,Excellent,DEPARTMENT-007,Technology and Innovation,ORGANIZATIONAL-UNIT-IT-TEAM-02,LOC-HQ,COST-CENTER-IT,2026-08-01
EMP308,Adnan Riaz,IT,POS-301,Last 90 Days,65,62,3,0,0,1,10,100.0,98.4,99.6,Excellent,DEPARTMENT-007,Technology and Innovation,ORGANIZATIONAL-UNIT-IT-TEAM-01,LOC-HQ,COST-CENTER-IT,2026-08-01
EMP309,Shahzaib Hashmi,IT,POS-302,Last 90 Days,65,63,2,0,0,4,9,100.0,93.7,98.4,Excellent,DEPARTMENT-007,Technology and Innovation,ORGANIZATIONAL-UNIT-IT-TEAM-03,LOC-HQ,COST-CENTER-IT,2026-08-01
EMP310,Maryam Chaudhry,IT,POS-303,Last 90 Days,65,62,0,3,1,3,10,95.4,95.2,95.3,Excellent,DEPARTMENT-007,Technology and Innovation,ORGANIZATIONAL-UNIT-IT-TEAM-02,LOC-HQ,COST-CENTER-IT,2026-08-01
EMP311,Junaid Zafar,IT,POS-304,Last 90 Days,65,60,5,0,0,5,9,100.0,91.7,97.9,Excellent,DEPARTMENT-007,Technology and Innovation,ORGANIZATIONAL-UNIT-IT-TEAM-02,LOC-HQ,COST-CENTER-IT,2026-08-01
EMP312,Areeba Tariq,IT,POS-305,Last 90 Days,65,59,2,4,1,3,6,93.8,94.9,94.1,Excellent,DEPARTMENT-007,Technology and Innovation,ORGANIZATIONAL-UNIT-IT-TEAM-01,LOC-HQ,COST-CENTER-IT,2026-08-01
EMP313,Kamran Mughal,IT,POS-306,Last 90 Days,65,63,1,1,0,7,0,98.5,88.9,96.1,Excellent,DEPARTMENT-007,Technology and Innovation,ORGANIZATIONAL-UNIT-IT-TEAM-01,LOC-HQ,COST-CENTER-IT,2026-08-01
EMP314,Anam Hameed,IT,POS-307,Last 90 Days,65,62,2,1,1,6,10,98.5,90.3,96.4,Excellent,DEPARTMENT-007,Technology and Innovation,ORGANIZATIONAL-UNIT-IT-TEAM-01,LOC-HQ,COST-CENTER-IT,2026-08-01
EMP315,Maha Abbasi,IT,POS-308,Last 90 Days,65,63,0,2,2,1,20,96.9,98.4,97.3,Excellent,DEPARTMENT-007,Technology and Innovation,ORGANIZATIONAL-UNIT-IT-TEAM-03,LOC-HQ,COST-CENTER-IT,2026-08-01
EMP316,Imran Abbasi,Medical Care,EXEC-MED-HEAD,Last 90 Days,65,62,2,1,1,5,14,98.5,91.9,96.8,Excellent,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP317,Anam Khan,Medical Care,POS-309,Last 90 Days,65,63,1,1,0,0,23,98.5,100.0,98.8,Excellent,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP318,Haris Khalid,Medical Care,POS-310,Last 90 Days,65,62,3,0,0,4,22,100.0,93.5,98.4,Excellent,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP319,Anusha Baig,Medical Care,POS-311,Last 90 Days,65,57,5,3,1,5,30,95.4,91.2,94.3,Excellent,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP320,Shahzaib Iqbal,Medical Care,POS-312,Last 90 Days,65,58,3,4,0,0,34,93.8,100.0,95.4,Excellent,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP321,Hira Awan,Medical Care,POS-313,Last 90 Days,65,59,4,2,0,4,23,96.9,93.2,96.0,Excellent,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP322,Kinza Butt,Medical Care,POS-314,Last 90 Days,65,60,2,3,0,3,25,95.4,95.0,95.3,Excellent,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP323,Rabia Bukhari,Medical Care,POS-315,Last 90 Days,65,61,0,4,0,5,30,93.8,91.8,93.3,Excellent,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-03,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP324,Waqas Farooq,Medical Care,POS-316,Last 90 Days,65,61,3,1,0,5,29,98.5,91.8,96.8,Excellent,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-02,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP325,Eman Iqbal,Medical Care,POS-317,Last 90 Days,65,63,2,0,0,0,24,100.0,100.0,100,Excellent,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-02,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP326,Hira Yousaf,Medical Care,POS-318,Last 90 Days,65,57,4,4,0,6,6,93.8,89.5,92.8,Excellent,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-01,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP327,Sidra Yousaf,Medical Care,POS-319,Last 90 Days,65,62,1,2,0,7,22,96.9,88.7,94.9,Excellent,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-01,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP328,Raza Javed,Medical Care,POS-320,Last 90 Days,65,58,0,7,0,6,25,89.2,89.7,89.3,Good,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-02,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP329,Ali Aziz,Medical Care,POS-321,Last 90 Days,65,62,1,2,0,0,26,96.9,100.0,97.7,Excellent,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-02,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP330,Farhan Khalid,Medical Care,POS-322,Last 90 Days,65,65,0,0,0,7,8,100.0,89.2,97.3,Excellent,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-03,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP331,Iqra Saleem,Medical Care,POS-323,Last 90 Days,65,59,4,2,0,0,26,96.9,100.0,97.7,Excellent,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-03,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP332,Maryam Ismail,Medical Care,POS-324,Last 90 Days,65,64,0,1,0,6,31,98.5,90.6,96.5,Excellent,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-01,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP333,Bilal Zafar,Medical Care,POS-325,Last 90 Days,65,61,1,3,0,3,27,95.4,95.1,95.3,Excellent,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-03,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP334,Fahad Hashmi,Medical Care,POS-326,Last 90 Days,65,62,2,1,1,6,7,98.5,90.3,96.4,Excellent,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-03,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP335,Haris Rauf,Medical Care,POS-327,Last 90 Days,65,64,1,0,0,0,34,100.0,100.0,100,Excellent,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-01,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP336,Kinza Faisal,Medical Care,POS-328,Last 90 Days,65,64,0,1,1,6,28,98.5,90.6,96.5,Excellent,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-02,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP337,Junaid Mahmood,Medical Care,POS-329,Last 90 Days,65,62,0,3,0,0,11,95.4,100.0,96.5,Excellent,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-03,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP338,Imran Malik,Medical Care,POS-330,Last 90 Days,65,57,6,2,2,5,6,96.9,91.2,95.5,Excellent,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-01,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP339,Saba Saleem,Medical Care,POS-331,Last 90 Days,65,62,1,2,0,5,23,96.9,91.9,95.7,Excellent,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-02,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP340,Eman Raza,Medical Care,POS-332,Last 90 Days,65,64,1,0,0,2,26,100.0,96.9,99.2,Excellent,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-03,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP341,Kashif Latif,Medical Care,POS-333,Last 90 Days,65,60,3,2,0,7,5,96.9,88.3,94.8,Excellent,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-03,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP342,Maha Mughal,Medical Care,POS-334,Last 90 Days,65,61,0,4,0,4,34,93.8,93.4,93.7,Excellent,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-02,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP343,Taha Butt,Medical Care,POS-335,Last 90 Days,65,62,2,1,0,8,39,98.5,87.1,95.6,Excellent,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-01,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP344,Saba Latif,Medical Care,POS-336,Last 90 Days,65,61,3,1,0,0,26,98.5,100.0,98.8,Excellent,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-02,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP345,Sana Chaudhry,Medical Care,POS-337,Last 90 Days,65,65,0,0,0,1,32,100.0,98.5,99.6,Excellent,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-02,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP346,Hira Hashmi,Medical Care,POS-338,Last 90 Days,65,64,1,0,0,1,25,100.0,98.4,99.6,Excellent,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-02,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP347,Maryam Tariq,Medical Care,POS-339,Last 90 Days,65,61,3,1,0,3,25,98.5,95.1,97.6,Excellent,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-01,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP348,Anusha Latif,Medical Care,POS-340,Last 90 Days,65,56,6,3,0,5,27,95.4,91.1,94.3,Excellent,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-02,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP349,Iqra Nawaz,Medical Care,POS-341,Last 90 Days,65,60,2,3,0,3,24,95.4,95.0,95.3,Excellent,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-02,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP350,Noor Abbasi,Medical Care,POS-342,Last 90 Days,65,59,3,3,1,5,28,95.4,91.5,94.4,Excellent,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-03,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP351,Talha Shah,Medical Care,POS-343,Last 90 Days,65,64,1,0,0,3,14,100.0,95.3,98.8,Excellent,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-02,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP352,Bilal Mughal,Medical Care,POS-344,Last 90 Days,65,61,3,1,0,1,22,98.5,98.4,98.4,Excellent,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-01,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP353,Nida Latif,Medical Care,POS-345,Last 90 Days,65,62,2,1,1,0,5,98.5,100.0,98.8,Excellent,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-03,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP354,Anam Khalid,Medical Care,POS-346,Last 90 Days,65,64,0,1,0,5,26,98.5,92.2,96.9,Excellent,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-02,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP355,Saad Shah,Medical Care,POS-347,Last 90 Days,65,63,2,0,0,2,8,100.0,96.8,99.2,Excellent,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-03,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP356,Hira Mirza,Medical Care,POS-348,Last 90 Days,65,61,3,1,0,0,11,98.5,100.0,98.8,Excellent,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-03,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP357,Kamran Ismail,Medical Care,POS-349,Last 90 Days,65,61,4,0,0,5,37,100.0,91.8,98.0,Excellent,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-03,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP358,Junaid Saeed,Medical Care,POS-350,Last 90 Days,65,60,2,3,0,8,14,95.4,86.7,93.2,Excellent,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-03,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP359,Saba Mahmood,Medical Care,POS-351,Last 90 Days,65,61,2,2,0,1,10,96.9,98.4,97.3,Excellent,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-01,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP360,Omar Qureshi,Medical Care,POS-352,Last 90 Days,65,60,3,2,0,3,6,96.9,95.0,96.4,Excellent,DEPARTMENT-008,Healthcare Services,ORGANIZATIONAL-UNIT-MED-TEAM-01,LOC-MEDICAL,COST-CENTER-MED,2026-08-01
EMP361,Hira Siddiqui,Training & Development,EXEC-TRN-HEAD,Last 90 Days,65,61,4,0,0,6,7,100.0,90.2,97.5,Excellent,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP362,Iqra Mahmood,Training & Development,POS-353,Last 90 Days,65,58,3,4,0,2,3,93.8,96.6,94.5,Excellent,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP363,Shahzaib Rauf,Training & Development,POS-354,Last 90 Days,65,62,0,3,2,5,6,95.4,91.9,94.5,Excellent,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP364,Iqra Malik,Training & Development,POS-355,Last 90 Days,65,58,3,4,0,4,19,93.8,93.1,93.7,Excellent,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP365,Noor Raza,Training & Development,POS-356,Last 90 Days,65,62,2,1,0,7,19,98.5,88.7,96.0,Excellent,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP366,Saad Khan,Training & Development,POS-357,Last 90 Days,65,62,1,2,0,11,20,96.9,82.3,93.3,Excellent,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP367,Laiba Siddiqui,Training & Development,POS-358,Last 90 Days,65,60,1,4,0,2,11,93.8,96.7,94.6,Excellent,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP368,Saba Hashmi,Training & Development,POS-359,Last 90 Days,65,63,1,1,0,4,4,98.5,93.7,97.3,Excellent,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP369,Maha Rauf,Training & Development,POS-360,Last 90 Days,65,65,0,0,0,1,10,100.0,98.5,99.6,Excellent,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-03,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP370,Anusha Mahmood,Training & Development,POS-361,Last 90 Days,65,63,1,1,0,6,12,98.5,90.5,96.5,Excellent,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-02,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP371,Omar Tariq,Training & Development,POS-362,Last 90 Days,65,64,1,0,0,2,17,100.0,96.9,99.2,Excellent,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP372,Hassan Nadeem,Training & Development,POS-363,Last 90 Days,65,61,1,3,0,4,12,95.4,93.4,94.9,Excellent,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP373,Noman Nawaz,Training & Development,POS-364,Last 90 Days,65,65,0,0,0,0,7,100.0,100.0,100,Excellent,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-03,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP374,Iqra Habib,Training & Development,POS-365,Last 90 Days,65,62,2,1,0,4,8,98.5,93.5,97.2,Excellent,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP375,Sana Mirza,Training & Development,POS-366,Last 90 Days,65,58,1,6,0,8,13,90.8,86.2,89.6,Good,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-02,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP376,Amna Nasir,Training & Development,POS-367,Last 90 Days,65,65,0,0,0,5,4,100.0,92.3,98.1,Excellent,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-03,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP377,Anam Mirza,Training & Development,POS-368,Last 90 Days,65,55,4,6,0,4,14,90.8,92.7,91.3,Good,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-02,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP378,Anam Qureshi,Training & Development,POS-369,Last 90 Days,65,60,3,2,0,4,3,96.9,93.3,96.0,Excellent,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-03,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP379,Anusha Qureshi,Training & Development,POS-370,Last 90 Days,65,55,5,5,0,2,19,92.3,96.4,93.3,Excellent,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP380,Maha Waheed,Training & Development,POS-371,Last 90 Days,65,63,1,1,0,3,2,98.5,95.2,97.7,Excellent,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-02,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP381,Iqra Latif,Training & Development,POS-372,Last 90 Days,65,60,4,1,0,5,0,98.5,91.7,96.8,Excellent,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-03,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP382,Fahad Ahmed,Training & Development,POS-373,Last 90 Days,65,63,2,0,0,3,5,100.0,95.2,98.8,Excellent,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-03,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP383,Rabia Awan,Training & Development,POS-374,Last 90 Days,65,61,3,1,1,4,25,98.5,93.4,97.2,Excellent,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-03,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP384,Ayesha Farooq,Training & Development,POS-375,Last 90 Days,65,62,1,2,0,1,4,96.9,98.4,97.3,Excellent,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP385,Waqas Raza,Training & Development,POS-376,Last 90 Days,65,61,4,0,0,8,14,100.0,86.9,96.7,Excellent,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP386,Areeba Nasir,Training & Development,POS-377,Last 90 Days,65,61,1,3,0,6,2,95.4,90.2,94.1,Excellent,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-02,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP387,Usman Rashid,Training & Development,POS-378,Last 90 Days,65,62,2,1,1,2,0,98.5,96.8,98.0,Excellent,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP388,Kashif Mughal,Training & Development,POS-379,Last 90 Days,65,55,4,6,0,2,13,90.8,96.4,92.2,Excellent,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-03,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP389,Amna Latif,Training & Development,POS-380,Last 90 Days,65,65,0,0,0,5,0,100.0,92.3,98.1,Excellent,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-03,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP390,Nida Ali,Training & Development,POS-381,Last 90 Days,65,60,3,2,0,6,19,96.9,90.0,95.2,Excellent,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-03,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP391,Zainab Aslam,Training & Development,POS-382,Last 90 Days,65,63,1,1,0,3,18,98.5,95.2,97.7,Excellent,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-02,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP392,Danish Zafar,Training & Development,POS-383,Last 90 Days,65,61,0,4,0,5,4,93.8,91.8,93.3,Excellent,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-03,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP393,Nida Awan,Training & Development,POS-384,Last 90 Days,65,61,2,2,0,1,4,96.9,98.4,97.3,Excellent,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP394,Usman Ansari,Training & Development,POS-385,Last 90 Days,65,63,1,1,0,4,0,98.5,93.7,97.3,Excellent,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-02,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP395,Ayesha Raza,Training & Development,POS-386,Last 90 Days,65,62,3,0,0,5,25,100.0,91.9,98.0,Excellent,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-03,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP396,Minal Ahmed,Training & Development,POS-387,Last 90 Days,65,61,2,2,0,2,4,96.9,96.7,96.9,Excellent,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP397,Maryam Ahmed,Training & Development,POS-388,Last 90 Days,65,59,2,4,0,4,20,93.8,93.2,93.7,Excellent,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP398,Hassan Chaudhry,Training & Development,POS-389,Last 90 Days,65,62,2,1,0,6,19,98.5,90.3,96.4,Excellent,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP399,Nida Khalid,Training & Development,POS-390,Last 90 Days,65,60,5,0,0,4,12,100.0,93.3,98.3,Excellent,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP400,Hassan Shah,Training & Development,POS-391,Last 90 Days,65,65,0,0,0,6,17,100.0,90.8,97.7,Excellent,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP401,Ahmed Malik,Training & Development,POS-392,Last 90 Days,65,58,3,4,0,9,10,93.8,84.5,91.5,Good,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-03,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP402,Asad Habib,Training & Development,POS-393,Last 90 Days,65,65,0,0,0,0,8,100.0,100.0,100,Excellent,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-02,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
EMP403,Ayesha Khan,Training & Development,POS-394,Last 90 Days,65,65,0,0,0,1,2,100.0,98.5,99.6,Excellent,DEPARTMENT-009,Learning Services,ORGANIZATIONAL-UNIT-TRN-TEAM-01,LOC-CAMPUS,COST-CENTER-TRN,2026-08-01
