Employee_ID,Employee_Name,Department_ID,Department_Name,Business_Unit,Organizational_Unit_ID,Work_Location_ID,Position_ID,Position_Title,Job_Level,Employment_Type,Employee_Status_Source,Manager_Employee_ID,Hire_Date,Date_of_Birth_Synthetic,Age_As_Of_Date,Planned_Retirement_Date,Retirement_Status,Probation_Start_Date,Probation_Original_End_Date,Probation_Current_End_Date,Probation_Standard_Months,Probation_Extension_Count,Probation_Operational_Status,Probation_Confirmation_Date,Probation_Recommendation,Contract_Current_Start_Date,Contract_Current_End_Date,Contract_Term_Months,Contract_Renewal_Count,Contract_Operational_Status,Promotion_Eligibility_Score,Transfer_Readiness_Score,Performance_Score,Performance_Trend,Attendance_Percentage,Engagement_Score,Attrition_Label_Reference,Current_Notice_Type,Current_Notice_Effective_Date,Operational_Data_Source,Data_As_Of_Date,Rehire_Count,Last_Rehire_Date,Rehire_Last_Reason,Contract_End_Decision,Contract_End_Effective_Date,Final_Settlement_Status,Final_Settlement_Due_Date,Final_Settlement_Action_Record_ID,Acting_Charge_Status,Acting_Target_Position_ID,Acting_Charge_End_Date,Demotion_Status,Demotion_Target_Position_ID,Demotion_Effective_Date,Secondment_Status,Secondment_To_Department_ID,Secondment_Target_Position_ID,Secondment_Expected_Return_Date,Resignation_Withdrawal_Count,Last_Resignation_Withdrawal_Date,Employee_Status_Operational,Operational_Department_ID,Operational_Department_Name,Operational_Business_Unit,Operational_Organizational_Unit_ID,Operational_Work_Location_ID,Operational_Position_ID,Operational_Position_Title,Operational_Job_Level,Operational_Employment_Type,Operational_Manager_Employee_ID,Operational_State_Updated_At,Last_Action_Record_ID,Last_Action_Process_Code
EMP517,Anam Rehman,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,POS-505,Procurement Officer,Mid,Permanent,Active,EMP498,2020-09-01,1988-12-30,37,2048-12-30,NOT_DUE,2020-09-01,2020-12-01,2020-12-01,3,0,CONFIRMED,2020-12-15,COMPLETED,,,,,,73.6,67.6,86.36,Improving,95.4,3.2,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,POS-505,Procurement Officer,Mid,Permanent,EMP498,,,
EMP518,Maryam Mughal,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,POS-506,Procurement Officer,Mid,Permanent,Active,EMP499,2022-03-01,1992-10-01,33,2052-10-01,NOT_DUE,2022-03-01,2022-06-01,2022-06-01,3,0,CONFIRMED,2022-06-11,COMPLETED,,,,,,82.0,80.2,84.78,Improving,96.9,4.0,Yes,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,POS-506,Procurement Officer,Mid,Permanent,EMP499,,,
EMP519,Areeba Hameed,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,POS-507,Procurement Officer,Mid,Contract,Active,EMP500,2019-09-01,1991-06-09,35,2051-06-09,NOT_DUE,2019-09-01,2019-12-01,2019-12-01,3,0,CONFIRMED,2019-12-05,COMPLETED,2025-09-01,2026-08-31,12,6,EXPIRING_30D,84.6,86.2,88.29,Improving,100.0,4.1,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,POS-507,Procurement Officer,Mid,Contract,EMP500,,,
EMP520,Maryam Munir,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,POS-508,Procurement Officer,Mid,Permanent,Active,EMP501,2021-08-01,1996-07-21,30,2056-07-21,NOT_DUE,2021-08-01,2021-11-01,2021-11-01,3,0,CONFIRMED,2021-11-03,COMPLETED,,,,,,84.1,79.4,89.62,Improving,100.0,3.4,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,POS-508,Procurement Officer,Mid,Permanent,EMP501,,,
EMP521,Noman Zafar,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,POS-509,Procurement Officer,Mid,Permanent,Active,EMP502,2020-07-01,1987-10-05,38,2047-10-05,NOT_DUE,2020-07-01,2020-10-01,2020-10-01,3,0,CONFIRMED,2020-10-05,COMPLETED,,,,,,79.6,62.8,92.92,Stable,96.9,3.2,Yes,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,1,2024-06-03,BUSINESS_NEED,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,POS-509,Procurement Officer,Mid,Permanent,EMP502,,,
EMP522,Nida Riaz,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,POS-510,Procurement Officer,Mid,Permanent,Active,EMP497,2023-09-01,1995-03-25,31,2055-03-25,NOT_DUE,2023-09-01,2023-12-01,2023-12-01,3,0,CONFIRMED,2023-12-11,COMPLETED,,,,,,74.0,78.0,81.32,Improving,100.0,4.1,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,POS-510,Procurement Officer,Mid,Permanent,EMP497,,,
EMP523,Noor Siddiqui,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,POS-511,Procurement Officer,Mid,Permanent,Active,EMP498,2020-11-01,1990-09-27,35,2050-09-27,NOT_DUE,2020-11-01,2021-02-01,2021-02-01,3,0,CONFIRMED,2021-02-11,COMPLETED,,,,,,86.0,85.0,90.58,Improving,100.0,4.1,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,POS-511,Procurement Officer,Mid,Permanent,EMP498,,,
EMP524,Sidra Siddiqui,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,POS-512,Procurement Officer,Mid,Permanent,Active,EMP499,2019-08-01,1990-10-04,35,2050-10-04,NOT_DUE,2019-08-01,2019-11-01,2019-11-01,3,0,CONFIRMED,2019-11-07,COMPLETED,,,,,,60.8,70.0,87.74,Declining,96.9,2.8,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,POS-512,Procurement Officer,Mid,Permanent,EMP499,,,
EMP525,Imran Nasir,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,POS-513,Procurement Assistant,Junior,Permanent,Active,EMP510,2025-02-01,1996-06-12,30,2056-06-12,NOT_DUE,2025-02-01,2025-05-01,2025-05-01,3,0,CONFIRMED,2025-05-14,COMPLETED,,,,,,63.3,60.0,81.37,Stable,98.5,4.2,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,POS-513,Procurement Assistant,Junior,Permanent,EMP510,,,
EMP526,Adnan Chaudhry,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,POS-514,Procurement Assistant,Junior,Permanent,Active,EMP497,2025-04-01,1997-09-02,28,2057-09-02,NOT_DUE,2025-04-01,2025-07-01,2025-07-01,3,0,CONFIRMED,2025-06-27,COMPLETED,,,,,,61.8,53.8,75.77,Improving,96.9,3.8,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,POS-514,Procurement Assistant,Junior,Permanent,EMP497,,,
EMP527,Mehwish Nasir,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,POS-515,Procurement Assistant,Junior,Contract,Probation,EMP498,2026-05-01,2001-08-11,24,2061-08-11,NOT_DUE,2026-05-01,2026-08-01,2026-08-01,3,0,DUE_SOON,,CONFIRM,2026-05-01,2027-04-30,12,0,ACTIVE,41.7,28.8,88.92,Improving,93.8,4.6,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Probation,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,POS-515,Procurement Assistant,Junior,Contract,EMP498,,,
EMP528,Minal Aslam,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,POS-516,Procurement Assistant,Junior,Permanent,Active,EMP499,2025-04-01,1999-10-20,26,2059-10-20,NOT_DUE,2025-04-01,2025-07-01,2025-07-01,3,0,CONFIRMED,2025-07-14,COMPLETED,,,,,,56.3,52.6,88.47,Declining,98.5,3.6,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,POS-516,Procurement Assistant,Junior,Permanent,EMP499,,,
EMP529,Ayesha Waheed,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,POS-517,Procurement Assistant,Junior,Permanent,Active,EMP500,2025-05-01,2000-04-25,26,2060-04-25,NOT_DUE,2025-05-01,2025-08-01,2025-08-01,3,0,CONFIRMED,2025-08-14,COMPLETED,,,,,,62.7,41.0,84.7,Stable,93.8,3.4,Yes,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,POS-517,Procurement Assistant,Junior,Permanent,EMP500,,,
EMP530,Kamran Rauf,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,POS-518,Procurement Assistant,Junior,Permanent,Active,EMP501,2024-06-01,1997-01-23,29,2057-01-23,NOT_DUE,2024-06-01,2024-09-01,2024-09-01,3,0,CONFIRMED,2024-09-11,COMPLETED,,,,,,62.4,51.4,74.58,Improving,95.4,3.9,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,POS-518,Procurement Assistant,Junior,Permanent,EMP501,,,
EMP531,Kamran Iqbal,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,POS-519,Procurement Assistant,Junior,Permanent,Active,EMP502,2024-05-01,1999-09-16,26,2059-09-16,NOT_DUE,2024-05-01,2024-08-01,2024-08-01,3,0,CONFIRMED,2024-08-12,COMPLETED,,,,,,52.0,54.0,78.11,Declining,100.0,4.3,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,POS-519,Procurement Assistant,Junior,Permanent,EMP502,,,
EMP532,Nida Habib,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,POS-520,Procurement Assistant,Junior,Permanent,Active,EMP503,2023-11-01,1994-09-08,31,2054-09-08,NOT_DUE,2023-11-01,2024-02-01,2024-02-01,3,0,CONFIRMED,2024-02-01,COMPLETED,,,,,,65.6,41.0,88.86,Stable,96.9,3.1,Yes,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,POS-520,Procurement Assistant,Junior,Permanent,EMP503,,,
EMP533,Nida Nadeem,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,POS-521,Procurement Assistant,Junior,Contract,Active,EMP504,2023-12-01,1996-07-07,30,2056-07-07,NOT_DUE,2023-12-01,2024-03-01,2024-03-01,3,0,CONFIRMED,2024-03-13,COMPLETED,2025-12-01,2026-11-30,12,2,ACTIVE,61.3,49.0,76.89,Stable,100.0,4.0,No,CONTRACT_END,2026-11-30,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NON_RENEW,2026-11-30,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,POS-521,Procurement Assistant,Junior,Contract,EMP504,,,
EMP534,Hassan Siddiqui,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,POS-522,Procurement Assistant,Junior,Permanent,Active,EMP505,2024-03-01,1997-04-08,29,2057-04-08,NOT_DUE,2024-03-01,2024-06-01,2024-06-01,3,0,CONFIRMED,2024-06-03,COMPLETED,,,,,,66.6,57.6,87.17,Stable,93.8,4.2,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,POS-522,Procurement Assistant,Junior,Permanent,EMP505,,,
EMP535,Komal Zafar,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,POS-523,Procurement Assistant,Junior,Permanent,Active,EMP506,2024-01-01,1998-03-25,28,2058-03-25,NOT_DUE,2024-01-01,2024-04-01,2024-04-01,3,0,CONFIRMED,2024-04-15,COMPLETED,,,,,,56.4,57.4,71.41,Stable,93.8,4.1,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,POS-523,Procurement Assistant,Junior,Permanent,EMP506,,,
EMP536,Anusha Butt,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,POS-524,Procurement Assistant,Junior,Contract,Active,EMP507,2025-10-01,1999-12-11,26,2059-12-11,NOT_DUE,2025-10-01,2026-01-01,2026-01-01,3,0,CONFIRMED,2025-12-30,COMPLETED,2025-10-01,2026-09-30,12,0,EXPIRING_90D,64.2,44.6,87.53,Stable,100.0,2.8,Yes,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,POS-524,Procurement Assistant,Junior,Contract,EMP507,,,
EMP537,Maryam Bukhari,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,POS-525,Procurement Assistant,Junior,Permanent,Active,EMP508,2025-06-01,1999-07-12,27,2059-07-12,NOT_DUE,2025-06-01,2025-09-01,2025-09-01,3,0,CONFIRMED,2025-09-04,COMPLETED,,,,,,70.6,53.0,90.29,Improving,96.9,3.0,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,POS-525,Procurement Assistant,Junior,Permanent,EMP508,,,
EMP538,Saba Tariq,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,POS-526,Procurement Intern,Intern,Internship,Probation,EMP509,2026-04-01,1999-06-16,27,2059-06-16,NOT_DUE,2026-04-01,2026-06-01,2026-07-01,2,1,OVERDUE,,CONFIRM,,,,,,34.2,16.0,81.64,Improving,95.4,3.3,Yes,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Probation,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,POS-526,Procurement Intern,Intern,Internship,EMP509,,,
EMP539,Noman Ali,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,POS-527,Procurement Intern,Intern,Internship,Active,EMP510,2026-06-01,1999-05-02,27,2059-05-02,NOT_DUE,,,,,0,NOT_APPLICABLE,,,,,,,,32.1,54.0,81.19,Stable,95.4,4.5,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,POS-527,Procurement Intern,Intern,Internship,EMP510,,,
EMP540,Haris Hussain,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,POS-528,Procurement Intern,Intern,Internship,Active,EMP497,2026-01-01,2000-10-26,25,2060-10-26,NOT_DUE,,,,,0,NOT_APPLICABLE,,,,,,,,34.3,41.0,82.2,Improving,100.0,2.7,Yes,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,POS-528,Procurement Intern,Intern,Internship,EMP497,,,
EMP541,Asad Hashmi,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG,LOC-HUB,EXEC-LOG-HEAD,Head of Logistics and Warehouse,Executive,Permanent,Active,,2016-03-01,1967-08-16,58,2027-08-16,NOT_DUE,2016-03-01,2016-06-01,2016-06-01,3,0,CONFIRMED,2016-06-13,COMPLETED,,,,,,37.6,70.2,80.02,Stable,95.4,3.0,Yes,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG,LOC-HUB,EXEC-LOG-HEAD,Head of Logistics and Warehouse,Executive,Permanent,,,,
EMP542,Kashif Chaudhry,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG,LOC-HUB,POS-529,Logistics Manager,Lead/Manager,Permanent,Active,EMP541,2017-03-01,1984-08-12,41,2044-08-12,NOT_DUE,2017-03-01,2017-06-01,2017-06-01,3,0,CONFIRMED,2017-05-26,COMPLETED,,,,,,77.9,86.2,78.0,Stable,100.0,3.9,Yes,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG,LOC-HUB,POS-529,Logistics Manager,Lead/Manager,Permanent,EMP541,,,
EMP543,Kamran Chaudhry,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG,LOC-HUB,POS-530,Logistics Manager,Lead/Manager,Permanent,Active,EMP541,2012-11-01,1978-11-28,47,2038-11-28,NOT_DUE,2012-11-01,2013-02-01,2013-02-01,3,0,CONFIRMED,2013-02-15,COMPLETED,,,,,,76.7,75.6,77.97,Improving,98.5,4.3,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG,LOC-HUB,POS-530,Logistics Manager,Lead/Manager,Permanent,EMP541,,,
EMP544,Bilal Ansari,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG,LOC-HUB,POS-531,Logistics Manager,Lead/Manager,Permanent,Active,EMP541,2016-03-01,1978-12-11,47,2038-12-11,NOT_DUE,2016-03-01,2016-06-01,2016-06-01,3,0,CONFIRMED,2016-05-26,COMPLETED,,,,,,80.9,90.0,79.38,Stable,100.0,4.9,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG,LOC-HUB,POS-531,Logistics Manager,Lead/Manager,Permanent,EMP541,,,
EMP545,Junaid Aslam,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG,LOC-HUB,POS-532,Logistics Manager,Lead/Manager,Permanent,Active,EMP541,2018-03-01,1981-02-20,45,2041-02-20,NOT_DUE,2018-03-01,2018-06-01,2018-06-01,3,0,CONFIRMED,2018-06-12,COMPLETED,,,,,,79.6,83.8,80.13,Stable,98.5,4.7,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG,LOC-HUB,POS-532,Logistics Manager,Lead/Manager,Permanent,EMP541,,,
EMP546,Sara Baig,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG,LOC-HUB,POS-533,Logistics Manager,Lead/Manager,Permanent,Active,EMP541,2019-10-01,1987-03-20,39,2047-03-20,NOT_DUE,2019-10-01,2020-01-01,2020-01-01,3,0,CONFIRMED,2020-01-03,COMPLETED,,,,,,78.3,72.6,83.98,Improving,93.8,2.7,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG,LOC-HUB,POS-533,Logistics Manager,Lead/Manager,Permanent,EMP541,,,
EMP547,Usman Ali,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG,LOC-HUB,POS-534,Logistics Manager,Lead/Manager,Permanent,Active,EMP541,2014-01-01,1980-05-11,46,2040-05-11,NOT_DUE,2014-01-01,2014-04-01,2014-04-01,3,0,CONFIRMED,2014-04-04,COMPLETED,,,,,,77.1,88.8,80.23,Stable,95.4,3.6,Yes,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG,LOC-HUB,POS-534,Logistics Manager,Lead/Manager,Permanent,EMP541,,,
EMP548,Maryam Faisal,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-01,LOC-HUB,POS-535,Senior Logistics Officer,Senior,Permanent,Active,EMP544,2016-05-01,1984-05-04,42,2044-05-04,NOT_DUE,2016-05-01,2016-08-01,2016-08-01,3,0,CONFIRMED,2016-08-01,COMPLETED,,,,,,86.5,86.2,84.91,Improving,98.5,3.8,Yes,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-013,Logistics & Warehouse,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-01,LOC-HUB,POS-535,Senior Logistics Officer,Senior,Permanent,EMP544,,,
