Employee_ID,Employee_Name,Department,Position_ID,Skill_ID,Skill_Name,Skill_Category,Skill_Type,Skill_Status,Proficiency_Level,Proficiency_Label,Skill_Score,Years_Using_Skill,Last_Assessed_Months_Ago,Certification_Status,Is_Primary_Skill,Department_ID,Business_Unit,Organizational_Unit_ID,Work_Location_ID,Data_As_Of_Date
EMP588,Rabia Sultan,Production & Manufacturing,POS-574,S046,Leadership,Leadership,Leadership,Current,3,Proficient,71.0,8.7,1,Certified,Yes,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD,LOC-PLANT,2026-08-01
EMP588,Rabia Sultan,Production & Manufacturing,POS-574,S044,Problem Solving,Behavioral,Common,Current,4,Advanced,80.0,11.1,8,Planned,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD,LOC-PLANT,2026-08-01
EMP588,Rabia Sultan,Production & Manufacturing,POS-574,S089,Machine Operation,Manufacturing,Core,Current,5,Expert,95.9,10.9,15,Not Required,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD,LOC-PLANT,2026-08-01
EMP588,Rabia Sultan,Production & Manufacturing,POS-574,S091,Lean Manufacturing,Manufacturing,Core,Current,4,Advanced,85.6,10.4,16,Certified,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD,LOC-PLANT,2026-08-01
EMP588,Rabia Sultan,Production & Manufacturing,POS-574,S090,Preventive Maintenance,Manufacturing,Core,Current,3,Proficient,84.6,8.7,4,Not Required,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD,LOC-PLANT,2026-08-01
EMP589,Adnan Nawaz,Production & Manufacturing,POS-575,S046,Leadership,Leadership,Leadership,Current,5,Expert,100,9.0,7,Not Required,Yes,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD,LOC-PLANT,2026-08-01
EMP589,Adnan Nawaz,Production & Manufacturing,POS-575,S091,Lean Manufacturing,Manufacturing,Core,Current,4,Advanced,91.5,9.8,6,Certified,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD,LOC-PLANT,2026-08-01
EMP589,Adnan Nawaz,Production & Manufacturing,POS-575,S022,Quality Control,Functional,Core,Current,3,Proficient,70.6,9.0,1,Planned,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD,LOC-PLANT,2026-08-01
EMP589,Adnan Nawaz,Production & Manufacturing,POS-575,S089,Machine Operation,Manufacturing,Core,Current,4,Advanced,90.6,8.0,16,Certified,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD,LOC-PLANT,2026-08-01
EMP589,Adnan Nawaz,Production & Manufacturing,POS-575,S043,Teamwork,Behavioral,Common,Current,4,Advanced,86.1,9.6,4,Not Required,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD,LOC-PLANT,2026-08-01
EMP590,Taha Ali,Production & Manufacturing,POS-576,S044,Problem Solving,Behavioral,Common,Current,4,Advanced,95.8,12.8,7,Planned,Yes,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD,LOC-PLANT,2026-08-01
EMP590,Taha Ali,Production & Manufacturing,POS-576,S046,Leadership,Leadership,Leadership,Current,5,Expert,90.8,11.8,5,Certified,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD,LOC-PLANT,2026-08-01
EMP590,Taha Ali,Production & Manufacturing,POS-576,S090,Preventive Maintenance,Manufacturing,Core,Current,3,Proficient,80.0,9.5,2,Not Required,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD,LOC-PLANT,2026-08-01
EMP590,Taha Ali,Production & Manufacturing,POS-576,S043,Teamwork,Behavioral,Common,Current,3,Proficient,83.4,10.1,13,Not Required,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD,LOC-PLANT,2026-08-01
EMP590,Taha Ali,Production & Manufacturing,POS-576,S020,SOP Compliance,Compliance,Core,Current,3,Proficient,68.8,10.3,15,Planned,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD,LOC-PLANT,2026-08-01
EMP591,Adnan Hameed,Production & Manufacturing,POS-577,S020,SOP Compliance,Compliance,Core,Current,5,Expert,100,14.3,2,Not Required,Yes,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD,LOC-PLANT,2026-08-01
EMP591,Adnan Hameed,Production & Manufacturing,POS-577,S089,Machine Operation,Manufacturing,Core,Current,5,Expert,89.9,14.4,8,Certified,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD,LOC-PLANT,2026-08-01
EMP591,Adnan Hameed,Production & Manufacturing,POS-577,S043,Teamwork,Behavioral,Common,Current,4,Advanced,72.7,12.1,8,Not Required,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD,LOC-PLANT,2026-08-01
EMP591,Adnan Hameed,Production & Manufacturing,POS-577,S088,Production Planning,Manufacturing,Core,Current,5,Expert,85.6,14.8,0,Not Required,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD,LOC-PLANT,2026-08-01
EMP591,Adnan Hameed,Production & Manufacturing,POS-577,S046,Leadership,Leadership,Leadership,Current,5,Expert,85.5,14.8,3,Certified,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD,LOC-PLANT,2026-08-01
EMP592,Hamza Qureshi,Production & Manufacturing,POS-578,S044,Problem Solving,Behavioral,Common,Current,5,Expert,85.4,7.3,13,Not Required,Yes,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD,LOC-PLANT,2026-08-01
EMP592,Hamza Qureshi,Production & Manufacturing,POS-578,S046,Leadership,Leadership,Leadership,Current,4,Advanced,83.6,7.8,4,Not Required,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD,LOC-PLANT,2026-08-01
EMP592,Hamza Qureshi,Production & Manufacturing,POS-578,S043,Teamwork,Behavioral,Common,Current,5,Expert,88.9,9.2,16,Certified,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD,LOC-PLANT,2026-08-01
EMP592,Hamza Qureshi,Production & Manufacturing,POS-578,S087,Health and Safety,Operations,Core,Current,5,Expert,88.2,8.7,17,Not Required,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD,LOC-PLANT,2026-08-01
EMP592,Hamza Qureshi,Production & Manufacturing,POS-578,S091,Lean Manufacturing,Manufacturing,Core,Current,5,Expert,100,8.7,11,Planned,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD,LOC-PLANT,2026-08-01
EMP593,Maha Saeed,Production & Manufacturing,POS-579,S044,Problem Solving,Behavioral,Common,Current,5,Expert,94.9,12.0,16,Not Required,Yes,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,2026-08-01
EMP593,Maha Saeed,Production & Manufacturing,POS-579,S020,SOP Compliance,Compliance,Core,Current,4,Advanced,81.4,11.0,1,Not Required,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,2026-08-01
EMP593,Maha Saeed,Production & Manufacturing,POS-579,S091,Lean Manufacturing,Manufacturing,Core,Current,4,Advanced,76.9,11.3,11,Not Required,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,2026-08-01
EMP593,Maha Saeed,Production & Manufacturing,POS-579,S046,Leadership,Leadership,Leadership,Current,5,Expert,100,11.2,3,Not Required,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,2026-08-01
EMP593,Maha Saeed,Production & Manufacturing,POS-579,S022,Quality Control,Functional,Core,Current,4,Advanced,82.5,12.5,12,Not Required,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,2026-08-01
EMP594,Raza Mirza,Production & Manufacturing,POS-580,S091,Lean Manufacturing,Manufacturing,Core,Current,3,Proficient,77.9,9.0,0,Not Required,Yes,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,2026-08-01
EMP594,Raza Mirza,Production & Manufacturing,POS-580,S044,Problem Solving,Behavioral,Common,Current,4,Advanced,92.3,12.5,17,Certified,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,2026-08-01
EMP594,Raza Mirza,Production & Manufacturing,POS-580,S089,Machine Operation,Manufacturing,Core,Current,4,Advanced,88.4,10.6,18,Not Required,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,2026-08-01
EMP594,Raza Mirza,Production & Manufacturing,POS-580,S088,Production Planning,Manufacturing,Core,Current,3,Proficient,75.6,8.9,8,Not Required,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,2026-08-01
EMP594,Raza Mirza,Production & Manufacturing,POS-580,S090,Preventive Maintenance,Manufacturing,Core,Current,3,Proficient,79.1,9.8,6,Not Required,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,2026-08-01
EMP595,Noman Dar,Production & Manufacturing,POS-581,S090,Preventive Maintenance,Manufacturing,Core,Current,4,Advanced,80.2,12.0,1,Certified,Yes,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,2026-08-01
EMP595,Noman Dar,Production & Manufacturing,POS-581,S044,Problem Solving,Behavioral,Common,Current,5,Expert,93.2,12.3,13,Planned,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,2026-08-01
EMP595,Noman Dar,Production & Manufacturing,POS-581,S087,Health and Safety,Operations,Core,Current,3,Proficient,71.2,9.5,5,Certified,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,2026-08-01
EMP595,Noman Dar,Production & Manufacturing,POS-581,S091,Lean Manufacturing,Manufacturing,Core,Current,5,Expert,100,11.3,12,Not Required,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,2026-08-01
EMP595,Noman Dar,Production & Manufacturing,POS-581,S046,Leadership,Leadership,Leadership,Current,4,Advanced,94.5,11.3,5,Certified,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,2026-08-01
EMP596,Laiba Yousaf,Production & Manufacturing,POS-582,S090,Preventive Maintenance,Manufacturing,Core,Current,5,Expert,100,9.6,15,Not Required,Yes,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,2026-08-01
EMP596,Laiba Yousaf,Production & Manufacturing,POS-582,S020,SOP Compliance,Compliance,Core,Current,4,Advanced,73.9,9.8,12,Not Required,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,2026-08-01
EMP596,Laiba Yousaf,Production & Manufacturing,POS-582,S044,Problem Solving,Behavioral,Common,Current,3,Proficient,68.8,8.8,11,Planned,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,2026-08-01
EMP596,Laiba Yousaf,Production & Manufacturing,POS-582,S088,Production Planning,Manufacturing,Core,Current,4,Advanced,82.7,9.2,13,Not Required,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,2026-08-01
EMP596,Laiba Yousaf,Production & Manufacturing,POS-582,S089,Machine Operation,Manufacturing,Core,Current,5,Expert,100,9.1,10,Not Required,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,2026-08-01
EMP597,Raza Ali,Production & Manufacturing,POS-583,S044,Problem Solving,Behavioral,Common,Current,3,Proficient,70.3,9.5,3,Not Required,Yes,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,2026-08-01
EMP597,Raza Ali,Production & Manufacturing,POS-583,S022,Quality Control,Functional,Core,Current,5,Expert,98.2,14.2,6,Not Required,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,2026-08-01
EMP597,Raza Ali,Production & Manufacturing,POS-583,S090,Preventive Maintenance,Manufacturing,Core,Current,4,Advanced,86.0,12.8,12,Certified,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,2026-08-01
EMP597,Raza Ali,Production & Manufacturing,POS-583,S088,Production Planning,Manufacturing,Core,Current,5,Expert,97.4,11.7,15,Not Required,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,2026-08-01
EMP597,Raza Ali,Production & Manufacturing,POS-583,S020,SOP Compliance,Compliance,Core,Current,4,Advanced,78.4,11.9,12,Not Required,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,2026-08-01
EMP598,Asad Riaz,Production & Manufacturing,POS-584,S022,Quality Control,Functional,Core,Current,3,Proficient,72.6,9.5,8,Not Required,Yes,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,2026-08-01
EMP598,Asad Riaz,Production & Manufacturing,POS-584,S043,Teamwork,Behavioral,Common,Current,4,Advanced,75.6,12.4,11,Certified,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,2026-08-01
EMP598,Asad Riaz,Production & Manufacturing,POS-584,S090,Preventive Maintenance,Manufacturing,Core,Current,3,Proficient,73.8,8.6,4,Not Required,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,2026-08-01
EMP598,Asad Riaz,Production & Manufacturing,POS-584,S089,Machine Operation,Manufacturing,Core,Current,4,Advanced,89.7,11.5,7,Planned,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,2026-08-01
EMP598,Asad Riaz,Production & Manufacturing,POS-584,S088,Production Planning,Manufacturing,Core,Current,4,Advanced,87.3,11.9,17,Planned,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,2026-08-01
EMP599,Maryam Nawaz,Production & Manufacturing,POS-585,S090,Preventive Maintenance,Manufacturing,Core,Current,5,Expert,87.4,10.0,1,Not Required,Yes,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,2026-08-01
EMP599,Maryam Nawaz,Production & Manufacturing,POS-585,S089,Machine Operation,Manufacturing,Core,Current,5,Expert,85.6,9.4,14,Not Required,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,2026-08-01
EMP599,Maryam Nawaz,Production & Manufacturing,POS-585,S044,Problem Solving,Behavioral,Common,Current,3,Proficient,73.5,8.3,14,Not Required,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,2026-08-01
EMP599,Maryam Nawaz,Production & Manufacturing,POS-585,S046,Leadership,Leadership,Leadership,Current,4,Advanced,86.5,10.0,13,Not Required,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,2026-08-01
EMP599,Maryam Nawaz,Production & Manufacturing,POS-585,S087,Health and Safety,Operations,Core,Current,4,Advanced,86.6,7.8,1,Certified,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,2026-08-01
EMP600,Usman Saleem,Production & Manufacturing,POS-586,S044,Problem Solving,Behavioral,Common,Current,5,Expert,90.0,10.3,1,Planned,Yes,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-01,LOC-PLANT,2026-08-01
EMP600,Usman Saleem,Production & Manufacturing,POS-586,S022,Quality Control,Functional,Core,Current,4,Advanced,91.0,9.4,15,Not Required,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-01,LOC-PLANT,2026-08-01
EMP600,Usman Saleem,Production & Manufacturing,POS-586,S020,SOP Compliance,Compliance,Core,Current,3,Proficient,88.4,8.5,2,Not Required,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-01,LOC-PLANT,2026-08-01
EMP600,Usman Saleem,Production & Manufacturing,POS-586,S087,Health and Safety,Operations,Core,Current,3,Proficient,61.2,8.6,4,Not Required,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-01,LOC-PLANT,2026-08-01
EMP600,Usman Saleem,Production & Manufacturing,POS-586,S043,Teamwork,Behavioral,Common,Current,4,Advanced,81.6,9.6,13,Not Required,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-01,LOC-PLANT,2026-08-01
EMP601,Danish Javed,Production & Manufacturing,POS-587,S091,Lean Manufacturing,Manufacturing,Core,Current,3,Proficient,74.8,7.4,6,Not Required,Yes,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,2026-08-01
EMP601,Danish Javed,Production & Manufacturing,POS-587,S044,Problem Solving,Behavioral,Common,Current,5,Expert,90.0,7.3,13,Not Required,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,2026-08-01
EMP601,Danish Javed,Production & Manufacturing,POS-587,S022,Quality Control,Functional,Core,Current,4,Advanced,79.7,5.1,15,Not Required,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,2026-08-01
EMP601,Danish Javed,Production & Manufacturing,POS-587,S087,Health and Safety,Operations,Core,Current,3,Proficient,71.7,5.7,0,Not Required,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,2026-08-01
EMP601,Danish Javed,Production & Manufacturing,POS-587,S043,Teamwork,Behavioral,Common,Developing,2,Developing,64.9,6.6,13,Not Required,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,2026-08-01
EMP602,Noor Baig,Production & Manufacturing,POS-588,S020,SOP Compliance,Compliance,Core,Current,3,Proficient,66.8,6.6,11,Not Required,Yes,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-01,LOC-PLANT,2026-08-01
EMP602,Noor Baig,Production & Manufacturing,POS-588,S091,Lean Manufacturing,Manufacturing,Core,Current,4,Advanced,86.9,8.0,3,Certified,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-01,LOC-PLANT,2026-08-01
EMP602,Noor Baig,Production & Manufacturing,POS-588,S088,Production Planning,Manufacturing,Core,Developing,2,Developing,55.2,6.4,4,Not Required,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-01,LOC-PLANT,2026-08-01
EMP602,Noor Baig,Production & Manufacturing,POS-588,S090,Preventive Maintenance,Manufacturing,Core,Current,4,Advanced,88.5,6.8,9,Not Required,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-01,LOC-PLANT,2026-08-01
EMP602,Noor Baig,Production & Manufacturing,POS-588,S089,Machine Operation,Manufacturing,Core,Current,3,Proficient,85.6,7.9,10,Not Required,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-01,LOC-PLANT,2026-08-01
EMP603,Ayesha Qureshi,Production & Manufacturing,POS-589,S020,SOP Compliance,Compliance,Core,Current,4,Advanced,86.2,6.5,6,Planned,Yes,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,2026-08-01
EMP603,Ayesha Qureshi,Production & Manufacturing,POS-589,S044,Problem Solving,Behavioral,Common,Current,3,Proficient,76.2,5.0,18,Planned,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,2026-08-01
EMP603,Ayesha Qureshi,Production & Manufacturing,POS-589,S022,Quality Control,Functional,Core,Current,5,Expert,89.7,4.9,13,Not Required,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,2026-08-01
EMP603,Ayesha Qureshi,Production & Manufacturing,POS-589,S046,Leadership,Leadership,Leadership,Current,5,Expert,99.2,6.5,6,Not Required,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,2026-08-01
EMP603,Ayesha Qureshi,Production & Manufacturing,POS-589,S090,Preventive Maintenance,Manufacturing,Core,Developing,2,Developing,72.6,6.2,17,Certified,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,2026-08-01
EMP604,Saba Shah,Production & Manufacturing,POS-590,S046,Leadership,Leadership,Leadership,Developing,2,Developing,61.1,6.1,17,Not Required,Yes,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,2026-08-01
EMP604,Saba Shah,Production & Manufacturing,POS-590,S020,SOP Compliance,Compliance,Core,Current,3,Proficient,82.6,8.8,14,Not Required,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,2026-08-01
EMP604,Saba Shah,Production & Manufacturing,POS-590,S022,Quality Control,Functional,Core,Developing,2,Developing,66.5,6.2,12,Certified,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,2026-08-01
EMP604,Saba Shah,Production & Manufacturing,POS-590,S089,Machine Operation,Manufacturing,Core,Current,4,Advanced,76.7,9.5,8,Not Required,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,2026-08-01
EMP604,Saba Shah,Production & Manufacturing,POS-590,S044,Problem Solving,Behavioral,Common,Current,5,Expert,100,9.3,6,Not Required,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,2026-08-01
EMP605,Areeba Riaz,Production & Manufacturing,POS-591,S043,Teamwork,Behavioral,Common,Current,3,Proficient,75.1,6.9,6,Not Required,Yes,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,2026-08-01
EMP605,Areeba Riaz,Production & Manufacturing,POS-591,S091,Lean Manufacturing,Manufacturing,Core,Current,4,Advanced,86.8,6.3,17,Not Required,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,2026-08-01
EMP605,Areeba Riaz,Production & Manufacturing,POS-591,S090,Preventive Maintenance,Manufacturing,Core,Current,5,Expert,90.0,7.4,0,Planned,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,2026-08-01
EMP605,Areeba Riaz,Production & Manufacturing,POS-591,S046,Leadership,Leadership,Leadership,Current,3,Proficient,65.3,8.1,17,Not Required,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,2026-08-01
EMP605,Areeba Riaz,Production & Manufacturing,POS-591,S087,Health and Safety,Operations,Core,Current,3,Proficient,82.6,7.1,2,Certified,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,2026-08-01
EMP606,Mahnoor Saeed,Production & Manufacturing,POS-592,S091,Lean Manufacturing,Manufacturing,Core,Developing,2,Developing,63.5,4.0,18,Not Required,Yes,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,2026-08-01
EMP606,Mahnoor Saeed,Production & Manufacturing,POS-592,S087,Health and Safety,Operations,Core,Developing,2,Developing,61.8,5.4,13,Not Required,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,2026-08-01
EMP606,Mahnoor Saeed,Production & Manufacturing,POS-592,S044,Problem Solving,Behavioral,Common,Current,4,Advanced,85.2,4.4,12,Not Required,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,2026-08-01
EMP606,Mahnoor Saeed,Production & Manufacturing,POS-592,S088,Production Planning,Manufacturing,Core,Current,4,Advanced,78.7,3.2,5,Not Required,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,2026-08-01
EMP606,Mahnoor Saeed,Production & Manufacturing,POS-592,S022,Quality Control,Functional,Core,Current,5,Expert,97.0,2.6,3,Certified,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,2026-08-01
EMP607,Maryam Saeed,Production & Manufacturing,POS-593,S044,Problem Solving,Behavioral,Common,Developing,2,Developing,66.2,2.8,10,Not Required,Yes,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,2026-08-01
EMP607,Maryam Saeed,Production & Manufacturing,POS-593,S087,Health and Safety,Operations,Core,Current,3,Proficient,72.6,3.9,0,Certified,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,2026-08-01
EMP607,Maryam Saeed,Production & Manufacturing,POS-593,S020,SOP Compliance,Compliance,Core,Current,4,Advanced,93.9,4.4,0,Certified,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,2026-08-01
EMP607,Maryam Saeed,Production & Manufacturing,POS-593,S089,Machine Operation,Manufacturing,Core,Developing,2,Developing,63.5,4.6,10,Certified,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,2026-08-01
EMP607,Maryam Saeed,Production & Manufacturing,POS-593,S088,Production Planning,Manufacturing,Core,Current,4,Advanced,92.2,2.6,1,Certified,No,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,2026-08-01
EMP608,Sidra Khan,Production & Manufacturing,POS-594,S046,Leadership,Leadership,Leadership,Current,4,Advanced,74.0,5.1,16,Not Required,Yes,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,2026-08-01
