Employee_ID,Employee_Name,Performance_Cycle_ID,Performance_Month,Department_ID,Department,Business_Unit,Position_ID,Position_Title,Job_Level,Role_Band,KPI_Count,Total_KPI_Weight_pct,Calculated_Score_Before_Rules,Critical_KPI_Breach_Flag,Final_Performance_Score,Performance_Band,Average_Evidence_Quality,Calculation_Status,Calculation_Version,Data_As_Of_Date
EMP515,Mehwish Ali,PC-2025-2026-ANNUAL,2026-02-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-503,Procurement Officer,Mid,Professional/Mid-level,7,100.0,86.54,No,86.54,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP515,Mehwish Ali,PC-2025-2026-ANNUAL,2026-03-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-503,Procurement Officer,Mid,Professional/Mid-level,7,100.0,87.59,No,87.59,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP515,Mehwish Ali,PC-2025-2026-ANNUAL,2026-04-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-503,Procurement Officer,Mid,Professional/Mid-level,7,100.0,87.4,No,87.4,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP515,Mehwish Ali,PC-2025-2026-ANNUAL,2026-05-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-503,Procurement Officer,Mid,Professional/Mid-level,7,100.0,85.81,No,85.81,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP515,Mehwish Ali,PC-2025-2026-ANNUAL,2026-06-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-503,Procurement Officer,Mid,Professional/Mid-level,7,100.0,84.72,No,84.72,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP515,Mehwish Ali,PC-2025-2026-ANNUAL,2026-07-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-503,Procurement Officer,Mid,Professional/Mid-level,7,100.0,86.36,No,86.36,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP515,Mehwish Ali,PC-2025-2026-ANNUAL,2026-08-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-503,Procurement Officer,Mid,Professional/Mid-level,7,100.0,85.7,No,85.7,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP516,Maryam Yousaf,PC-2025-2026-ANNUAL,2025-09-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-504,Procurement Officer,Mid,Professional/Mid-level,7,100.0,81.94,No,81.94,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP516,Maryam Yousaf,PC-2025-2026-ANNUAL,2025-10-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-504,Procurement Officer,Mid,Professional/Mid-level,7,100.0,81.34,No,81.34,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP516,Maryam Yousaf,PC-2025-2026-ANNUAL,2025-11-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-504,Procurement Officer,Mid,Professional/Mid-level,7,100.0,81.86,No,81.86,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP516,Maryam Yousaf,PC-2025-2026-ANNUAL,2025-12-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-504,Procurement Officer,Mid,Professional/Mid-level,7,100.0,81.2,No,81.2,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP516,Maryam Yousaf,PC-2025-2026-ANNUAL,2026-01-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-504,Procurement Officer,Mid,Professional/Mid-level,7,100.0,82.66,No,82.66,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP516,Maryam Yousaf,PC-2025-2026-ANNUAL,2026-02-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-504,Procurement Officer,Mid,Professional/Mid-level,7,100.0,83.03,No,83.03,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP516,Maryam Yousaf,PC-2025-2026-ANNUAL,2026-03-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-504,Procurement Officer,Mid,Professional/Mid-level,7,100.0,81.84,No,81.84,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP516,Maryam Yousaf,PC-2025-2026-ANNUAL,2026-04-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-504,Procurement Officer,Mid,Professional/Mid-level,7,100.0,83.06,No,83.06,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP516,Maryam Yousaf,PC-2025-2026-ANNUAL,2026-05-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-504,Procurement Officer,Mid,Professional/Mid-level,7,100.0,82.07,No,82.07,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP516,Maryam Yousaf,PC-2025-2026-ANNUAL,2026-06-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-504,Procurement Officer,Mid,Professional/Mid-level,7,100.0,83.33,No,83.33,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP516,Maryam Yousaf,PC-2025-2026-ANNUAL,2026-07-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-504,Procurement Officer,Mid,Professional/Mid-level,7,100.0,85.21,No,85.21,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP516,Maryam Yousaf,PC-2025-2026-ANNUAL,2026-08-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-504,Procurement Officer,Mid,Professional/Mid-level,7,100.0,82.87,No,82.87,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP517,Anam Rehman,PC-2025-2026-ANNUAL,2025-09-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-505,Procurement Officer,Mid,Professional/Mid-level,7,100.0,82.09,No,82.09,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP517,Anam Rehman,PC-2025-2026-ANNUAL,2025-10-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-505,Procurement Officer,Mid,Professional/Mid-level,7,100.0,81.97,No,81.97,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP517,Anam Rehman,PC-2025-2026-ANNUAL,2025-11-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-505,Procurement Officer,Mid,Professional/Mid-level,7,100.0,81.71,No,81.71,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP517,Anam Rehman,PC-2025-2026-ANNUAL,2025-12-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-505,Procurement Officer,Mid,Professional/Mid-level,7,100.0,82.17,No,82.17,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP517,Anam Rehman,PC-2025-2026-ANNUAL,2026-01-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-505,Procurement Officer,Mid,Professional/Mid-level,7,100.0,81.82,No,81.82,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP517,Anam Rehman,PC-2025-2026-ANNUAL,2026-02-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-505,Procurement Officer,Mid,Professional/Mid-level,7,100.0,83.19,No,83.19,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP517,Anam Rehman,PC-2025-2026-ANNUAL,2026-03-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-505,Procurement Officer,Mid,Professional/Mid-level,7,100.0,84.83,No,84.83,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP517,Anam Rehman,PC-2025-2026-ANNUAL,2026-04-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-505,Procurement Officer,Mid,Professional/Mid-level,7,100.0,84.81,No,84.81,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP517,Anam Rehman,PC-2025-2026-ANNUAL,2026-05-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-505,Procurement Officer,Mid,Professional/Mid-level,7,100.0,83.83,No,83.83,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP517,Anam Rehman,PC-2025-2026-ANNUAL,2026-06-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-505,Procurement Officer,Mid,Professional/Mid-level,7,100.0,85.12,No,85.12,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP517,Anam Rehman,PC-2025-2026-ANNUAL,2026-07-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-505,Procurement Officer,Mid,Professional/Mid-level,7,100.0,85.92,No,85.92,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP517,Anam Rehman,PC-2025-2026-ANNUAL,2026-08-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-505,Procurement Officer,Mid,Professional/Mid-level,7,100.0,86.36,No,86.36,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP518,Maryam Mughal,PC-2025-2026-ANNUAL,2025-09-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-506,Procurement Officer,Mid,Professional/Mid-level,7,100.0,77.63,No,77.63,Meets Expectations,0.91,Completed,PERF-V1.0,2026-08-01
EMP518,Maryam Mughal,PC-2025-2026-ANNUAL,2025-10-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-506,Procurement Officer,Mid,Professional/Mid-level,7,100.0,77.5,No,77.5,Meets Expectations,0.91,Completed,PERF-V1.0,2026-08-01
EMP518,Maryam Mughal,PC-2025-2026-ANNUAL,2025-11-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-506,Procurement Officer,Mid,Professional/Mid-level,7,100.0,78.61,No,78.61,Meets Expectations,0.91,Completed,PERF-V1.0,2026-08-01
EMP518,Maryam Mughal,PC-2025-2026-ANNUAL,2025-12-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-506,Procurement Officer,Mid,Professional/Mid-level,7,100.0,79.43,No,79.43,Meets Expectations,0.91,Completed,PERF-V1.0,2026-08-01
EMP518,Maryam Mughal,PC-2025-2026-ANNUAL,2026-01-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-506,Procurement Officer,Mid,Professional/Mid-level,7,100.0,80.44,No,80.44,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP518,Maryam Mughal,PC-2025-2026-ANNUAL,2026-02-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-506,Procurement Officer,Mid,Professional/Mid-level,7,100.0,81.34,No,81.34,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP518,Maryam Mughal,PC-2025-2026-ANNUAL,2026-03-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-506,Procurement Officer,Mid,Professional/Mid-level,7,100.0,82.55,No,82.55,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP518,Maryam Mughal,PC-2025-2026-ANNUAL,2026-04-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-506,Procurement Officer,Mid,Professional/Mid-level,7,100.0,83.09,No,83.09,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP518,Maryam Mughal,PC-2025-2026-ANNUAL,2026-05-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-506,Procurement Officer,Mid,Professional/Mid-level,7,100.0,82.29,No,82.29,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP518,Maryam Mughal,PC-2025-2026-ANNUAL,2026-06-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-506,Procurement Officer,Mid,Professional/Mid-level,7,100.0,83.46,No,83.46,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP518,Maryam Mughal,PC-2025-2026-ANNUAL,2026-07-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-506,Procurement Officer,Mid,Professional/Mid-level,7,100.0,83.74,No,83.74,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP518,Maryam Mughal,PC-2025-2026-ANNUAL,2026-08-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-506,Procurement Officer,Mid,Professional/Mid-level,7,100.0,84.78,No,84.78,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP519,Areeba Hameed,PC-2025-2026-ANNUAL,2025-09-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-507,Procurement Officer,Mid,Professional/Mid-level,7,100.0,84.52,No,84.52,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP519,Areeba Hameed,PC-2025-2026-ANNUAL,2025-10-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-507,Procurement Officer,Mid,Professional/Mid-level,7,100.0,86.44,No,86.44,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP519,Areeba Hameed,PC-2025-2026-ANNUAL,2025-11-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-507,Procurement Officer,Mid,Professional/Mid-level,7,100.0,84.81,No,84.81,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP519,Areeba Hameed,PC-2025-2026-ANNUAL,2025-12-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-507,Procurement Officer,Mid,Professional/Mid-level,7,100.0,87.37,No,87.37,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP519,Areeba Hameed,PC-2025-2026-ANNUAL,2026-01-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-507,Procurement Officer,Mid,Professional/Mid-level,7,100.0,87.09,No,87.09,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP519,Areeba Hameed,PC-2025-2026-ANNUAL,2026-02-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-507,Procurement Officer,Mid,Professional/Mid-level,7,100.0,86.53,No,86.53,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP519,Areeba Hameed,PC-2025-2026-ANNUAL,2026-03-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-507,Procurement Officer,Mid,Professional/Mid-level,7,100.0,86.07,No,86.07,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP519,Areeba Hameed,PC-2025-2026-ANNUAL,2026-04-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-507,Procurement Officer,Mid,Professional/Mid-level,7,100.0,87.98,No,87.98,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP519,Areeba Hameed,PC-2025-2026-ANNUAL,2026-05-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-507,Procurement Officer,Mid,Professional/Mid-level,7,100.0,85.93,No,85.93,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP519,Areeba Hameed,PC-2025-2026-ANNUAL,2026-06-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-507,Procurement Officer,Mid,Professional/Mid-level,7,100.0,88.81,No,88.81,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP519,Areeba Hameed,PC-2025-2026-ANNUAL,2026-07-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-507,Procurement Officer,Mid,Professional/Mid-level,7,100.0,87.79,No,87.79,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP519,Areeba Hameed,PC-2025-2026-ANNUAL,2026-08-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-507,Procurement Officer,Mid,Professional/Mid-level,7,100.0,88.29,No,88.29,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP520,Maryam Munir,PC-2025-2026-ANNUAL,2025-09-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-508,Procurement Officer,Mid,Professional/Mid-level,7,100.0,79.01,No,79.01,Meets Expectations,0.91,Completed,PERF-V1.0,2026-08-01
EMP520,Maryam Munir,PC-2025-2026-ANNUAL,2025-10-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-508,Procurement Officer,Mid,Professional/Mid-level,7,100.0,78.99,No,78.99,Meets Expectations,0.91,Completed,PERF-V1.0,2026-08-01
EMP520,Maryam Munir,PC-2025-2026-ANNUAL,2025-11-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-508,Procurement Officer,Mid,Professional/Mid-level,7,100.0,80.55,No,80.55,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP520,Maryam Munir,PC-2025-2026-ANNUAL,2025-12-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-508,Procurement Officer,Mid,Professional/Mid-level,7,100.0,81.89,No,81.89,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP520,Maryam Munir,PC-2025-2026-ANNUAL,2026-01-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-508,Procurement Officer,Mid,Professional/Mid-level,7,100.0,83.67,No,83.67,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP520,Maryam Munir,PC-2025-2026-ANNUAL,2026-02-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-508,Procurement Officer,Mid,Professional/Mid-level,7,100.0,82.37,No,82.37,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP520,Maryam Munir,PC-2025-2026-ANNUAL,2026-03-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-508,Procurement Officer,Mid,Professional/Mid-level,7,100.0,84.09,No,84.09,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP520,Maryam Munir,PC-2025-2026-ANNUAL,2026-04-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-508,Procurement Officer,Mid,Professional/Mid-level,7,100.0,84.74,No,84.74,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP520,Maryam Munir,PC-2025-2026-ANNUAL,2026-05-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-508,Procurement Officer,Mid,Professional/Mid-level,7,100.0,85.38,No,85.38,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP520,Maryam Munir,PC-2025-2026-ANNUAL,2026-06-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-508,Procurement Officer,Mid,Professional/Mid-level,7,100.0,86.21,No,86.21,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP520,Maryam Munir,PC-2025-2026-ANNUAL,2026-07-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-508,Procurement Officer,Mid,Professional/Mid-level,7,100.0,87.25,No,87.25,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP520,Maryam Munir,PC-2025-2026-ANNUAL,2026-08-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-508,Procurement Officer,Mid,Professional/Mid-level,7,100.0,89.62,No,89.62,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP521,Noman Zafar,PC-2025-2026-ANNUAL,2025-09-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-509,Procurement Officer,Mid,Professional/Mid-level,7,100.0,94.05,No,94.05,Exceptional,0.91,Completed,PERF-V1.0,2026-08-01
EMP521,Noman Zafar,PC-2025-2026-ANNUAL,2025-10-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-509,Procurement Officer,Mid,Professional/Mid-level,7,100.0,94.59,No,94.59,Exceptional,0.91,Completed,PERF-V1.0,2026-08-01
EMP521,Noman Zafar,PC-2025-2026-ANNUAL,2025-11-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-509,Procurement Officer,Mid,Professional/Mid-level,7,100.0,93.87,No,93.87,Exceptional,0.91,Completed,PERF-V1.0,2026-08-01
EMP521,Noman Zafar,PC-2025-2026-ANNUAL,2025-12-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-509,Procurement Officer,Mid,Professional/Mid-level,7,100.0,93.91,No,93.91,Exceptional,0.91,Completed,PERF-V1.0,2026-08-01
EMP521,Noman Zafar,PC-2025-2026-ANNUAL,2026-01-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-509,Procurement Officer,Mid,Professional/Mid-level,7,100.0,93.81,No,93.81,Exceptional,0.91,Completed,PERF-V1.0,2026-08-01
EMP521,Noman Zafar,PC-2025-2026-ANNUAL,2026-02-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-509,Procurement Officer,Mid,Professional/Mid-level,7,100.0,93.91,No,93.91,Exceptional,0.91,Completed,PERF-V1.0,2026-08-01
EMP521,Noman Zafar,PC-2025-2026-ANNUAL,2026-03-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-509,Procurement Officer,Mid,Professional/Mid-level,7,100.0,94.35,No,94.35,Exceptional,0.91,Completed,PERF-V1.0,2026-08-01
EMP521,Noman Zafar,PC-2025-2026-ANNUAL,2026-04-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-509,Procurement Officer,Mid,Professional/Mid-level,7,100.0,93.83,No,93.83,Exceptional,0.91,Completed,PERF-V1.0,2026-08-01
EMP521,Noman Zafar,PC-2025-2026-ANNUAL,2026-05-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-509,Procurement Officer,Mid,Professional/Mid-level,7,100.0,93.39,No,93.39,Exceptional,0.91,Completed,PERF-V1.0,2026-08-01
EMP521,Noman Zafar,PC-2025-2026-ANNUAL,2026-06-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-509,Procurement Officer,Mid,Professional/Mid-level,7,100.0,93.39,No,93.39,Exceptional,0.91,Completed,PERF-V1.0,2026-08-01
EMP521,Noman Zafar,PC-2025-2026-ANNUAL,2026-07-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-509,Procurement Officer,Mid,Professional/Mid-level,7,100.0,93.73,No,93.73,Exceptional,0.91,Completed,PERF-V1.0,2026-08-01
EMP521,Noman Zafar,PC-2025-2026-ANNUAL,2026-08-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-509,Procurement Officer,Mid,Professional/Mid-level,7,100.0,92.92,No,92.92,Exceptional,0.91,Completed,PERF-V1.0,2026-08-01
EMP522,Nida Riaz,PC-2025-2026-ANNUAL,2025-09-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-510,Procurement Officer,Mid,Professional/Mid-level,7,100.0,75.78,No,75.78,Meets Expectations,0.9,Completed,PERF-V1.0,2026-08-01
EMP522,Nida Riaz,PC-2025-2026-ANNUAL,2025-10-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-510,Procurement Officer,Mid,Professional/Mid-level,7,100.0,77.99,No,77.99,Meets Expectations,0.9,Completed,PERF-V1.0,2026-08-01
EMP522,Nida Riaz,PC-2025-2026-ANNUAL,2025-11-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-510,Procurement Officer,Mid,Professional/Mid-level,7,100.0,77.53,No,77.53,Meets Expectations,0.9,Completed,PERF-V1.0,2026-08-01
EMP522,Nida Riaz,PC-2025-2026-ANNUAL,2025-12-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-510,Procurement Officer,Mid,Professional/Mid-level,7,100.0,77.52,No,77.52,Meets Expectations,0.9,Completed,PERF-V1.0,2026-08-01
EMP522,Nida Riaz,PC-2025-2026-ANNUAL,2026-01-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-510,Procurement Officer,Mid,Professional/Mid-level,7,100.0,79.82,No,79.82,Meets Expectations,0.9,Completed,PERF-V1.0,2026-08-01
EMP522,Nida Riaz,PC-2025-2026-ANNUAL,2026-02-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-510,Procurement Officer,Mid,Professional/Mid-level,7,100.0,79.39,No,79.39,Meets Expectations,0.9,Completed,PERF-V1.0,2026-08-01
EMP522,Nida Riaz,PC-2025-2026-ANNUAL,2026-03-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-510,Procurement Officer,Mid,Professional/Mid-level,7,100.0,78.26,No,78.26,Meets Expectations,0.9,Completed,PERF-V1.0,2026-08-01
EMP522,Nida Riaz,PC-2025-2026-ANNUAL,2026-04-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-510,Procurement Officer,Mid,Professional/Mid-level,7,100.0,80.66,No,80.66,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP522,Nida Riaz,PC-2025-2026-ANNUAL,2026-05-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-510,Procurement Officer,Mid,Professional/Mid-level,7,100.0,79.89,No,79.89,Meets Expectations,0.9,Completed,PERF-V1.0,2026-08-01
EMP522,Nida Riaz,PC-2025-2026-ANNUAL,2026-06-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-510,Procurement Officer,Mid,Professional/Mid-level,7,100.0,81.71,No,81.71,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP522,Nida Riaz,PC-2025-2026-ANNUAL,2026-07-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-510,Procurement Officer,Mid,Professional/Mid-level,7,100.0,81.64,No,81.64,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP522,Nida Riaz,PC-2025-2026-ANNUAL,2026-08-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-510,Procurement Officer,Mid,Professional/Mid-level,7,100.0,81.32,No,81.32,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP523,Noor Siddiqui,PC-2025-2026-ANNUAL,2025-09-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-511,Procurement Officer,Mid,Professional/Mid-level,7,100.0,87.66,No,87.66,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP523,Noor Siddiqui,PC-2025-2026-ANNUAL,2025-10-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-511,Procurement Officer,Mid,Professional/Mid-level,7,100.0,86.53,No,86.53,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP523,Noor Siddiqui,PC-2025-2026-ANNUAL,2025-11-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-511,Procurement Officer,Mid,Professional/Mid-level,7,100.0,87.03,No,87.03,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP523,Noor Siddiqui,PC-2025-2026-ANNUAL,2025-12-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-511,Procurement Officer,Mid,Professional/Mid-level,7,100.0,87.68,No,87.68,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP523,Noor Siddiqui,PC-2025-2026-ANNUAL,2026-01-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-511,Procurement Officer,Mid,Professional/Mid-level,7,100.0,88.7,No,88.7,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP523,Noor Siddiqui,PC-2025-2026-ANNUAL,2026-02-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-511,Procurement Officer,Mid,Professional/Mid-level,7,100.0,89.13,No,89.13,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP523,Noor Siddiqui,PC-2025-2026-ANNUAL,2026-03-01,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,POS-511,Procurement Officer,Mid,Professional/Mid-level,7,100.0,89.09,No,89.09,Strong,0.9,Completed,PERF-V1.0,2026-08-01
